ID	Block	Pop	CrossPop	Cytop	FamA	Fam	SurvPla	SurvSum0	SurvWin1	SurvSum1	SurvWin2	SurvSum2	SurvWin3	SurvSum3	SurvWin4	SurvSum4	Flow1	Flow2	Flow3	Flow4	TotSh1	TotSh2	TotSh3	FrSh1	FrSh2	FrSh3	SeFrG1	SeFrG2	SeFrG3	FlStart1	FlStart2	FlStart3	H1Sh1	TotFl1	PsM12
835	S7	N	N	N	N3	N3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
836	S7	N	N	N	N3	N3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	3.5	0	0	170	NA	NA	6.6	3	13.815
837	S7	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	2.25	0	0	5	0	0	163	NA	NA	3.94	12	NA
838	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	0	0	0	1	1	0	0	3	1	0	3	0	0	5.666667	0	0	155	174	NA	1.65	14	14.11763333
839	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	3	5.666666667	5.5	7	6.666667	1	0.666666667	163	155	157	3.86	42	10.26586667
840	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	7.5	0	2	13.333333	0	7.5	156	190	190	1.89	30	6.3479
842	S7	N	N	N	N3	N3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	4.25	0	0	7.333333	0	0	163	NA	NA	5.84	25	18.93993333
843	S7	S	S	S	S7	S7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	19	3	2	7	8.666667	NA	156	157	200	2.57	21	7.413466667
844	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	7	0	8	10	0	4.666666667	159	188	158	3.55	15	11.84253333
845	S7	S	S	S	S14	S14	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	10	0	0	11.333333	0	0	159	NA	NA	2.15	11	NA
847	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	1	0	0	3	2	1	4.5	0	0	5.333333	0	0	163	186	NA	6.05	14	20.51206667
848	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	2	6	3	5	2.333333	1.666667	NA	163	158	204	3.62	53	14.24173333
850	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	2	3.4	1	2	6.333333	6	NA	163	162	188	1.08	19	11.3557
851	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	1	1	4	1	2	1.333333333	0	2	4.333333	0	1	167	NA	158	5.36	8	NA
852	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	0	0	4	1	0	2.25	0	0	7	0	0	163	169	NA	1.8	17	9.426666667
853	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	5	1	5	11	NA	7.5	163	161	175	4.61	18	13.44923333
854	S7	F1 	Sx	S	F1B	F1A	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
858	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3.5	0	5	12.666667	0	1	163	178	157	3.2	8	9.46355
860	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	4	4	5	0.666667	1	184	161	184	8.83	8	9.4436
862	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	5	2	2	6.4	1	6	4.333333	NA	NA	163	171	180	5.51	46	16.0037
863	S7	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	2	7	6.5	0	6.666667	2	NA	163	155	202	5.25	42	17.63186667
864	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	0	1	3	0	0	4	0	0	10	0	0	159	NA	NA	3.02	18	3.532033333
865	S7	F1 	Sx	S	F1B	F1A	1	1	1	1	1	1	1	1	1	1	1	1	0	0	3	2	0	1.333333333	0	0	8.666667	0	0	184	186	NA	6.47	6	16.45356667
866	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	5	0	1	3.6	0	0	1.666667	0	NA	167	NA	199	4.25	25	4.571833333
867	S7	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	7	0	0	2.714285714	0	0	9.666667	0	0	163	NA	NA	4.27	23	14.3314
868	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	5	4	3	4.2	2.25	3	4.333333	7.333333	8.333333333	163	158	178	5.9	24	14.6885
870	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2	0	0	2	0	0	9	0	0	187	NA	NA	10.35	6	14.6739
871	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13	6	6	5.153846154	1.75	2	11.333333	0.666667	0.666666667	156	157	164	3.96	106	6.820066667
873	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	5	2.5	5	4	0.666667	NA	163	158	182	3.9	32	11.39676667
874	S7	F1	Sx	S	F1A	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	4	1	6	11.333333	NA	0.666666667	163	161	174	4.82	11	10.05656667
875	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	1	1	0	4	2	1	2.5	3	2	4.666667	0.666667	0	163	155	186	6.26	21	12.31733333
876	S7	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	0	0	1	0	0	0	4	2	1	4	0	0	4	0	0	163	NA	NA	6.26	12	14.2345
877	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	0	0	0	0	1	0	0	0	4	0	0	3	0	0	7.333333	0	0	167	NA	NA	5.74	14	4.2218
878	S7	F1 	Nx	N	F1A	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	2	1.333333333	0	1	2	0	NA	163	158	178	4.15	12	10.66606667
879	S7	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	2	0	0	14.333333	0	0	178	NA	NA	6.62	8	6.955
880	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	6	3	2	4.666666667	3	3	1.333333	2.333333	0.666666667	163	161	167	5.12	37	13.34126667
881	S7	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	NA	0	0	181	NA	NA	4.73	0	15.1767
883	S7	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	NA	0	0	187	NA	NA	8.48	0	13.7371
884	S7	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	9.333333	0	0	184	NA	NA	10.73	7	19.79296667
885	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	1	1	0	3	1	1	2.333333333	5	4	11	3	3	163	158	169	2.13	14	10.5178
887	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	7	7	4.090909091	4	5	13.666667	4.666667	6	150	155	154	3.01	80	5.856966667
888	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	0	1	1	1	0	6	3	2	5.166666667	2.5	3	11	7.333333	5.5	163	161	186	3.43	47	8.761566667
889	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	1	1	0	6	3	2	2.5	1.333333333	3	4.333333	2	3.5	163	161	163	4.23	45	4.416033333
890	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	0	1	0	3	0	1	3.333333333	0	3	5.666667	0	NA	155	NA	188	1.12	14	NA
891	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	7	3	2	3.285714286	0	4	4.666667	0	1	163	NA	168	4.4	34	NA
896	S7	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	1	1	1	0	1	3	1	0	2.666666667	0	0	13	0	0	163	157	NA	3.43	18	11.1545
897	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	0	0	4	2	0	4.5	3	0	10	6.666667	0	159	159	NA	4.88	26	10.51316667
898	S7	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	0	0	3	2	0	3.333333333	0	0	3.666667	0	0	159	186	NA	4.7	19	12.0325
899	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	3	6.2	2.333333333	1	9.333333	6	7.5	163	161	177	6.28	37	16.67156667
900	S7	S	S	S	S13	S13	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
901	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	5	5.4	10	9	4	1	3.333333333	156	157	158	3.84	60	7.690666667
902	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	2	3.8	3.5	5	12	3.333333	0.666666667	159	156	158	2.96	30	9.7171
903	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	2	4	7	4	9	3	0	159	155	157	3.04	18	12.74536667
904	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	0	0	2	2	0	3.5	5.5	0	12.333333	0.333333	0	163	158	NA	3.61	11	11.2947
905	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	12.5	3.5	8	5.666667	5.333333	NA	159	157	189	4.38	32	10.55653333
906	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	1	1	0	6	4	5	4.333333333	4.25	4	3.666667	2	0.333333333	163	159	168	5.08	39	14.4136
907	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13	5	3	6.25	4.4	10	9.333333	2.666667	1.333333333	163	158	185	4.02	69	14.02206667
908	S7	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	2.666666667	0	0	4.5	0	0	163	NA	NA	3.68	13	14.55433333
909	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3.666666667	2	5	6.333333	7	4.333333333	178	161	158	4.81	14	15.10183333
910	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	NA	0	1	9.5	0	6	178	171	191	4.17	NA	8.742
911	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	5	0	0	3	0	NA	155	NA	NA	0	4.994433333
912	S7	N	N	N	N9	N9	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	3.25	0	0	3	0	0	167	NA	NA	6.08	20	15.93206667
913	S7	N	N	N	N4	N4	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	NA	0	0	191	NA	NA	8.47	3	15.34186667
915	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	0	1	4	2	0	3	3	0	8	3	0	167	161	NA	6.59	16	13.7908
916	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	0	2	0	1	3.5	0	2	7.666667	0	NA	163	NA	193	4.26	13	13.02
918	S7	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	5	5	5.166666667	5.5	4	8.333333	1	0.333333333	163	157	158	6.16	36	12.1165
919	S7	S	S	S	S9	S9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3.5	3	0	8.333333	12	0	163	156	192	2.41	8	9.875666667
921	S7	F1 	Sx	S	F1B	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	7	5	5	11.666667	9.666667	2.333333333	163	159	177	5.65	9	18.2369
922	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	1	1	0	9	3	3	3.888888889	2.333333333	3	8.333333	1	NA	163	161	186	5.15	49	15.5439
923	S7	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	4.5	0	3	7	0	NA	163	186	208	4.18	13	10.2292
924	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	1	1	0	5	3	1	4.666666667	0	2	3.666667	0	NA	163	187	199	4.98	17	17.95036667
925	S7	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	3	0	0	167	NA	NA	3.97	5	12.847
926	S7	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	2.25	0	0	9	0	0	163	NA	NA	4.05	15	15.1526
927	S7	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
928	S7	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
929	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	2	0	0	184	NA	NA	6.74	7	14.5947
930	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	0	4	0	0	9.333333	0	0	163	NA	NA	2.45	4	NA
931	S7	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10	8	7	7.444444444	6.625	10	5	0.333333	6	159	149	156	4.64	81	14.24116667
932	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	6	4	7	5.4	5	7	1	2	163	156	165	7.22	41	14.80466667
933	S7	S	S	S	S4	S4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	4.75	7	2	13	6	NA	157	155	204	3.91	28	9.876466667
934	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	5	6	6.428571429	6.5	7	7	4.666667	0	163	156	159	5.54	68	7.195533333
935	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	0	0	0	0	0	1	0	0	0	6	0	0	4.8	0	0	7.666667	0	0	163	NA	NA	4.85	37	13.4476
936	S7	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	2.75	0	0	7	0	0	163	NA	NA	5.59	16	13.86623333
937	S7	F1	Sx	S	F1A	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	2	1	7	3	5	8.666667	1.333333	2.333333333	163	157	170	4.02	7	12.46776667
938	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	5	6	6	0	4	3.333333	0	NA	163	161	186	4.07	51	11.59053333
939	S7	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	1	1	0	6	2	3	4.6	5.5	2	12.333333	5.333333	NA	159	157	185	4.2	32	11.28096667
941	S7	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	6	0	0	4.333333333	0	0	9	0	0	163	NA	NA	5.82	38	17.07036667
942	S7	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	9	0	4	11.666667	0	4	159	NA	174	3.55	13	9.3107
943	S7	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
945	S7	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	9	0	0	163	NA	NA	4.02	6	NA
946	S8	F2	NSx	N	F2B	F2B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
948	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	0	1	1	1	0	5	2	1	2.75	2	1	9.333333	3	NA	163	166	185	3.72	13	NA
952	S8	S	S	S	S9	S9	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4	0	3	2	0	0	14.333333	0	0	153	NA	NA	0.1	14	6.8385
953	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	3	3	3.25	4	5	5	6	1.333333333	163	161	175	5.17	22	11.5096
954	S8	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	1	1	5.333333333	4	3	7.333333	5.333333	8	159	159	185	2.8	20	6.627
955	S8	S	S	S	S4	S4	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4	1	0	5.5	0	0	12.333333	0	0	155	NA	NA	1.97	24	8.724833333
956	S8	S	S	S	S13	S13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	2	3	2.6	5.5	3	12.666667	1.333333	17.66666667	159	155	154	2.77	31	NA
957	S8	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	2.5	0	0	9.333333	0	0	167	NA	NA	2.14	13	16.74446667
958	S8	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	3.5	0	0	178	NA	NA	5.19	10	9.6255
959	S8	N	N	N	N2	N2	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	6.333333	0	0	163	NA	NA	5.26	6	12.8886
960	S8	F1 	Nx	N	F1B	F1B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	5	0	0	13.666667	0	0	163	NA	NA	4.87	6	NA
961	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	1	1	0	9	5	3	6	3.666666667	3	7	8	3	159	159	173	3.68	48	8.959266667
962	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	8	5	3	1.5	2	8	4.5	4	167	161	176	5.01	18	10.48126667
964	S8	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	0	0	1	1	1	0	3	1	2	4.5	4	4	9.333333	6	4.333333333	163	159	177	3.87	11	9.33995
965	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	0	0	1	1	1	0	2	2	1	6	3	2	5.666667	1	0	159	158	157	3.29	13	9.5265
966	S8	F1 	Nx	N	F1B	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	4	1	1	4.666666667	6	5	14	3.666667	0.666666667	159	157	161	4.72	16	10.1162
968	S8	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	2	7	0	3	168	NA	173	4.64	3	NA
969	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	3	2.333333333	2.5	2	13.333333	8.666667	4	167	159	173	4.5	14	16.03246667
970	S8	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	2	3	4.888888889	6	8	10	9.666667	17	163	158	157	4.99	57	12.8777
971	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	5	4.833333333	4	5	5	1.333333	1.333333333	159	158	163	3.56	45	13.1408
972	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	1	7	3.5	7	7.666667	5.333333	2.333333333	159	157	165	3.34	40	11.3878
973	S8	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	8	0	0	4	0	0	2.666667	0	0	163	NA	NA	2.74	40	12.11683333
974	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	1	1	0	5	3	2	4.666666667	0	4	4.666667	0	2.666666667	167	168	176	4.65	15	16.5181
975	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	0	0	0	0	1	0	0	0	3	0	0	2	0	0	8.333333	0	0	159	NA	NA	2.87	16	6.9282
976	S8	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	3.666666667	0	0	6	0	0	170	NA	NA	10.15	13	12.29706667
977	S8	F1 	Sx	S	F1B	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	3	4	6.857142857	7.333333333	7	7.666667	2.333333	0.666666667	159	155	159	6.84	57	14.85796667
979	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	5	2	5.2	2	7	3.666667	0	0.333333333	163	157	158	5.22	35	12.52093333
980	S8	N	N	N	N4	N4	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	3.666666667	0	0	5.666667	0	0	167	NA	NA	6.55	13	13.2112
981	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	0	0	0	1	1	1	0	2	1	0	5	0	0	8	0	0	163	181	183	5.69	13	9.8472
982	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	7	0	2	10	0	4.666666667	163	186	180	4.35	8	NA
983	S8	S	S	S	S7	S7	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	2	5	0	3	12.666667	0	5	155	NA	164	1.53	7	NA
984	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	6.5	0	0	9	0	0	163	NA	NA	6.47	35	10.7618
985	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	5	5.666666667	3.5	8	8.333333	2	1.333333333	163	158	159	5.46	38	10.89013333
986	S8	F1 	Nx	N	F1A	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	5	3	4	3.666667	1.333333	0	163	159	173	4.77	7	17.1912
988	S8	F1	Sx	S	F1A	F1A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	4	0	0	6	0	0	163	NA	NA	3.83	28	12.17133333
989	S8	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
990	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	8	0	0	4.666667	0	0	163	NA	NA	6.32	8	12.9261
992	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	4	1	3	5.333333	9	8	163	166	182	4.58	19	11.0284
993	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5.8	3.2	4	4.333333	2.666667	0	163	158	164	4.63	33	9.568366667
994	S8	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	4.666667	0	0	168	NA	NA	3.16	6	NA
995	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	0	3	6.5	0	2	8	0	4.333333333	163	NA	178	5.2	16	6.820866667
996	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	3	3.8	2	4	6.333333	0.5	1.333333333	163	159	166	6.31	29	9.9293
997	S8	S	S	S	S6	S6	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	2	9	0	3	10.333333	0	4	153	NA	185	2.19	12	8.2218
998	S8	F1 	Sx	S	F1C	F1A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	1	5	5.5	9	6.666667	3	0.333333333	163	158	159	6.9	25	13.4846
999	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	0	1	1	1	0	4	2	1	4	2	6	7.666667	0.5	0.333333333	163	166	170	4.97	24	8.0251
1001	S8	F1 	Nx	N	F1C	F1B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	4	5	0	6	7.333333	0	1.666666667	159	181	166	4.14	19	14.84006667
1002	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	6	0	0	3	0	0	163	NA	NA	7.53	19	19.21173333
1003	S8	F2	NSx	N	F2B	F2B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	6	2.5	9	14	2	3	159	157	157	3.22	13	9.0081
1004	S8	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	4	0	0	9.333333	0	0	163	NA	NA	5.4	13	14.396
1006	S8	F2	NSx	N	F2B	F2B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
1009	S8	S	S	S	S7	S7	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	12	0	4	8.333333	0	2.666666667	157	NA	159	2.18	14	8.8173
1010	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	4.666666667	1	8	5.666667	0	5.333333333	163	161	156	5.46	16	NA
1011	S8	N	N	N	N3	N3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	2	0	0	3	0	0	167	NA	NA	6.18	10	16.51143333
1012	S8	S	S	S	S14	S14	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	4	0	0	16.666667	0	0	163	NA	NA	3.46	4	NA
1013	S8	S	S	S	S10	S10	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0	NA
1014	S8	N	N	N	N1	N1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	3	0	0	1.666666667	0	0	6	0	0	167	NA	NA	5.92	8	12.88566667
1015	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	0	0	0	0	0	0	1	0	0	0	4	0	0	7.5	0	0	9.666667	0	0	159	NA	NA	4.41	36	13.90416667
1016	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	3	6.2	4	6	3.666667	1	0.666666667	159	159	158	3.57	40	15.34453333
1020	S8	F2	NSx	N	F2B	F2B	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	5	0	0	167	NA	NA	3.9	1	NA
1022	S8	F2	SNx 	S	F2A	F2A	1	1	1	1	1	1	1	1	0	0	1	1	0	0	3	1	0	2.333333333	0	0	1	0	0	167	171	NA	5.73	8	6.5306
1023	S8	N	N	N	N10	N10	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	10	0	0	187	NA	NA	6.08	2	8.3846
1024	S8	N	N	N	N3	N3	1	1	1	1	0	0	0	0	0	0	1	0	0	0	2	0	0	4	0	0	6.666667	0	0	167	NA	NA	6.65	7	11.14423333
